Slug,Nome do Produto,Descrição Bruta,URL da Imagem,Descrição Limpa
berloques-km,Berloques KM,"<p data-start=""508"" data-end=""710"">Cada berloque carrega a marca da distância conquistada, acompanhada pelo <strong data-start=""581"" data-end=""612"">sistema de diamantes pretos</strong>, assinatura visual da coleção. Eles não representam vitória imediata, mas <strong data-start=""687"" data-end=""709"">caminho percorrido</strong>.</p>
<p data-start=""712"" data-end=""852"">O design é limpo, minimalista e atemporal, pensado para acompanhar o dia a dia como lembrança pessoal de esforço, superação e pertencimento.</p>
<p data-start=""854"" data-end=""904"">Não grita.<br data-start=""864"" data-end=""867"" />Não explica.<br data-start=""879"" data-end=""882"" />Apenas guarda memória.</p>
<hr data-start=""906"" data-end=""909"" />
<p data-start=""911"" data-end=""1184""><strong data-start=""911"" data-end=""934"">Detalhes do produto</strong><br data-start=""934"" data-end=""937"" />• Prata 925<br data-start=""948"" data-end=""951"" />• Design autoral USEUP!<br data-start=""974"" data-end=""977"" />• Tamanho: 13mm<br data-start=""1013"" data-end=""1016"" />• Distância marcada no pingente (5KM, 10KM, 21KM ou 42KM)<br data-start=""1073"" data-end=""1076"" />• Sistema de diamantes pretos conforme a distância<br />
• Berloque corte a laser</p>
",https://useupvix.com.br/wp-content/uploads/2026/01/berloques-juntos.png,"Cada berloque carrega a marca da distância conquistada, acompanhada pelo sistema de diamantes pretos , assinatura visual da coleção. Eles não representam vitória imediata, mas caminho percorrido . O design é limpo, minimalista e atemporal, pensado para acompanhar o dia a dia como lembrança pessoal de esforço, superação e pertencimento. Não grita. Não explica. Apenas guarda memória. Detalhes do produto • Prata 925 • Design autoral USEUP! • Tamanho: 13mm • Distância marcada no pingente (5KM, 10KM, 21KM ou 42KM) • Sistema de diamantes pretos conforme a distância • Berloque corte a laser"
pingente-corredora-2,Pingente Corredora,"<p data-start=""169"" data-end=""203"">Movimento · Constância · Conquista</p>
<p data-start=""205"" data-end=""310"">O Pingente Corredora simboliza a <strong data-start=""238"" data-end=""268"">jornada pessoal na corrida</strong> — não como competição, mas como processo.</p>
<p data-start=""312"" data-end=""506"">A peça traz a silhueta de uma corredora em movimento, representando disciplina, presença e constância. É um símbolo silencioso de quem escolhe seguir, passo a passo, respeitando o próprio ritmo.</p>
<hr data-start=""906"" data-end=""909"" />
<p data-start=""911"" data-end=""1184""><strong data-start=""911"" data-end=""934"">Detalhes do produto</strong><br data-start=""934"" data-end=""937"" />• Prata 925<br data-start=""948"" data-end=""951"" />• Design autoral USEUP!<br data-start=""974"" data-end=""977"" />• Silhueta de corredora em movimento<br data-start=""1013"" data-end=""1016"" />• Tamanho 20mm<br data-start=""1126"" data-end=""1129"" />• Pingente corte a laser</p>
",https://useupvix.com.br/wp-content/uploads/2026/01/Corredora-peca.png,"Movimento · Constância · Conquista O Pingente Corredora simboliza a jornada pessoal na corrida — não como competição, mas como processo. A peça traz a silhueta de uma corredora em movimento, representando disciplina, presença e constância. É um símbolo silencioso de quem escolhe seguir, passo a passo, respeitando o próprio ritmo. Detalhes do produto • Prata 925 • Design autoral USEUP! • Silhueta de corredora em movimento • Tamanho 20mm • Pingente corte a laser"
pingente-concha,Pingente Concha,"<p data-start=""151"" data-end=""177"">Leveza · Pausa · Memória</p>
<p data-start=""179"" data-end=""289"">Concha captura a sensação de <strong data-start=""208"" data-end=""233"">praia ao fim de tarde</strong>: sol baixo, vento leve, silêncio após um dia intenso.</p>
<p data-start=""291"" data-end=""473"">O design minimalista e maduro, chapado em prata 925, traz <strong data-start=""349"" data-end=""388"">bordas arredondadas e centro vazado</strong>, reforçando leveza e respiro. Um símbolo simples do verão, que permanece com você.</p>
<p data-start=""475"" data-end=""610""><strong data-start=""475"" data-end=""488"">Detalhes:</strong><br data-start=""488"" data-end=""491"" />• Prata 925 | Design autoral USEUP!<br />
• Tamanho: 16mm<br />
• Pingente chapado<br data-start=""559"" data-end=""562"" />• Pingente corte a laser</p>
",https://useupvix.com.br/wp-content/uploads/2026/01/concha-peca.png,"Leveza · Pausa · Memória Concha captura a sensação de praia ao fim de tarde : sol baixo, vento leve, silêncio após um dia intenso. O design minimalista e maduro, chapado em prata 925, traz bordas arredondadas e centro vazado , reforçando leveza e respiro. Um símbolo simples do verão, que permanece com você. Detalhes: • Prata 925 | Design autoral USEUP! • Tamanho: 16mm • Pingente chapado • Pingente corte a laser"
pingente-aurora,Pingente Aurora,"<p data-start=""170"" data-end=""206"">Renascimento · Virada · Começo limpo</p>
<p data-start=""208"" data-end=""399"">Aurora representa o <strong data-start=""228"" data-end=""267"">fim de um ciclo e o início de outro</strong>.<br data-start=""268"" data-end=""271"" />É o momento em que o verão chega como encerramento do ano: um tempo de <strong data-start=""342"" data-end=""398"">deixar para trás o que foi pesado, ruim ou limitante</strong>.</p>
<p data-start=""401"" data-end=""620"">O design da peça reflete leveza e abertura — <strong data-start=""446"" data-end=""503"">uma flor que nasce limpa, pronta e cheia de potencial</strong>. O uso do preto não simboliza dor, mas <strong data-start=""543"" data-end=""555"">ausência</strong>, o espaço que ficou vazio depois de largar o que não serve mais.</p>
<p data-start=""622"" data-end=""732"">Aurora é sobre <strong data-start=""637"" data-end=""656"">virada de chave</strong>, sobre o “agora vai”: movimento, liberdade e renascimento em forma de joia.</p>
<hr data-start=""734"" data-end=""737"" />
<p data-start=""739"" data-end=""919""><strong data-start=""739"" data-end=""762"">Detalhes do produto:<br />
</strong><br data-start=""762"" data-end=""765"" />• Prata 925,<br />
&#8211; Tamanho: 18mm<br data-start=""776"" data-end=""779"" />• Design autoral USEUP!<br data-start=""802"" data-end=""805"" />• Pingente delicado e chapado, pensado para uso diário<br data-start=""859"" data-end=""862"" />• Pingente corte a laser.</p>
",https://useupvix.com.br/wp-content/uploads/2026/01/aurora-peca.png,"Renascimento · Virada · Começo limpo Aurora representa o fim de um ciclo e o início de outro . É o momento em que o verão chega como encerramento do ano: um tempo de deixar para trás o que foi pesado, ruim ou limitante . O design da peça reflete leveza e abertura — uma flor que nasce limpa, pronta e cheia de potencial . O uso do preto não simboliza dor, mas ausência , o espaço que ficou vazio depois de largar o que não serve mais. Aurora é sobre virada de chave , sobre o “agora vai”: movimento, liberdade e renascimento em forma de joia. Detalhes do produto: • Prata 925, &#8211; Tamanho: 18mm • Design autoral USEUP! • Pingente delicado e chapado, pensado para uso diário • Pingente corte a laser."
berloque-pet-personalizado,Berloque Pet &#8211; Personalizado,"<p>Personalize <strong>com a foto do seu Pet.</strong></p>
<p>Descrição do produto:</p>
<ul>
<li>Prata 925</li>
<li>Tamanho &#8211; medalha: 13mm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2026/01/Memories-PET-Sem-nome.png,Personalize com a foto do seu Pet. Descrição do produto: Prata 925 Tamanho &#8211; medalha: 13mm
pingente-mateus-2237,Pingente Mateus 22:37,"<p data-start=""163"" data-end=""313"">Inspirado no versículo que revela o maior mandamento, este pingente nasce do chamado de <strong data-start=""251"" data-end=""278"">amar a Deus por inteiro</strong> — com o coração, a mente e a vida.</p>
<p data-start=""315"" data-end=""470"">O design traduz essa entrega total de forma equilibrada e silenciosa, lembrando que o amor a Deus não é fragmentado, mas <strong data-start=""436"" data-end=""469"">inteiro, profundo e constante</strong>.</p>
<p data-start=""472"" data-end=""597"">Uma peça pensada para acompanhar o dia a dia como um lembrete de que <strong data-start=""541"" data-end=""596"">Deus é o centro de tudo aquilo que se vive e se ama</strong>.</p>
<hr data-start=""546"" data-end=""549"" />
<ul>
<li data-start=""551"" data-end=""712""><strong data-start=""551"" data-end=""574"">Detalhes do produto</strong><br data-start=""574"" data-end=""577"" />• Prata 925<br data-start=""588"" data-end=""591"" />• Design autoral USEUP!<br data-start=""614"" data-end=""617"" />• Tamanho: 18mm<br data-start=""654"" data-end=""657"" />• Pingente corte a laser</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2026/01/Mateus-22-37-peca-1.png,"Inspirado no versículo que revela o maior mandamento, este pingente nasce do chamado de amar a Deus por inteiro — com o coração, a mente e a vida. O design traduz essa entrega total de forma equilibrada e silenciosa, lembrando que o amor a Deus não é fragmentado, mas inteiro, profundo e constante . Uma peça pensada para acompanhar o dia a dia como um lembrete de que Deus é o centro de tudo aquilo que se vive e se ama . Detalhes do produto • Prata 925 • Design autoral USEUP! • Tamanho: 18mm • Pingente corte a laser"
pingente-josue-19,Pingente Josué 1:9,"<p data-start=""170"" data-end=""341"">Inspirado no versículo em que Deus chama à coragem, este pingente nasce da certeza de que <strong data-start=""260"" data-end=""303"">a presença de Deus acompanha cada passo</strong>, mesmo diante do medo e dos desafios.</p>
<p data-start=""343"" data-end=""529"">O design transmite firmeza e constância de forma silenciosa, lembrando que a verdadeira coragem não vem da ausência de temor, mas da confiança de que <strong data-start=""493"" data-end=""528"">Deus está junto em todo caminho</strong>.</p>
<p data-start=""531"" data-end=""625"">Uma peça pensada para o dia a dia como um lembrete de que <strong data-start=""589"" data-end=""624"">Deus fortalece, guia e sustenta</strong>.</p>
<hr data-start=""627"" data-end=""630"" />
<p data-start=""632"" data-end=""793""><strong data-start=""632"" data-end=""655"">Detalhes do produto</strong><br data-start=""655"" data-end=""658"" />• Prata 925<br data-start=""669"" data-end=""672"" />• Design autoral USEUP!<br data-start=""695"" data-end=""698"" />• Tamanho 18mm<br data-start=""735"" data-end=""738"" />• Pingente corte a laser</p>
",https://useupvix.com.br/wp-content/uploads/2026/01/Josue-1-9-peca-refeito.png,"Inspirado no versículo em que Deus chama à coragem, este pingente nasce da certeza de que a presença de Deus acompanha cada passo , mesmo diante do medo e dos desafios. O design transmite firmeza e constância de forma silenciosa, lembrando que a verdadeira coragem não vem da ausência de temor, mas da confiança de que Deus está junto em todo caminho . Uma peça pensada para o dia a dia como um lembrete de que Deus fortalece, guia e sustenta . Detalhes do produto • Prata 925 • Design autoral USEUP! • Tamanho 18mm • Pingente corte a laser"
pingente-joao-129,Pingente João 1:29,"<p data-start=""153"" data-end=""315"">Inspirado no versículo que revela Jesus como o Cordeiro de Deus, este pingente nasce da verdade de que <strong data-start=""256"" data-end=""314"">Deus escolheu se revelar por meio da entrega e do amor</strong>.</p>
<p data-start=""317"" data-end=""492"">O design trabalha a união entre força e mansidão de forma sutil, lembrando que o poder de Deus não se impõe pela força, mas se manifesta no sacrifício, na graça e na redenção.</p>
<p data-start=""494"" data-end=""614"">Uma peça pensada para acompanhar o dia a dia como um lembrete silencioso de <strong data-start=""570"" data-end=""613"">quem Deus é e de como Ele escolheu amar</strong>.</p>
<hr data-start=""616"" data-end=""619"" />
<p data-start=""621"" data-end=""782""><strong data-start=""621"" data-end=""644"">Detalhes do produto</strong><br data-start=""644"" data-end=""647"" />• Prata 925<br data-start=""658"" data-end=""661"" />• Design autoral USEUP!<br data-start=""684"" data-end=""687"" />• Tamanho 3 cm<br data-start=""724"" data-end=""727"" />• Pingente corte a laser</p>
",https://useupvix.com.br/wp-content/uploads/2026/01/Joao-1-29-peca.png,"Inspirado no versículo que revela Jesus como o Cordeiro de Deus, este pingente nasce da verdade de que Deus escolheu se revelar por meio da entrega e do amor . O design trabalha a união entre força e mansidão de forma sutil, lembrando que o poder de Deus não se impõe pela força, mas se manifesta no sacrifício, na graça e na redenção. Uma peça pensada para acompanhar o dia a dia como um lembrete silencioso de quem Deus é e de como Ele escolheu amar . Detalhes do produto • Prata 925 • Design autoral USEUP! • Tamanho 3 cm • Pingente corte a laser"
pingente-joao-15,Pingente João 1:5,"<p data-start=""124"" data-end=""280"">Inspirado no versículo que fala sobre a luz que brilha na escuridão, este pingente representa <strong data-start=""218"" data-end=""279"">esperança, clareza e presença mesmo nos momentos difíceis</strong>.</p>
<p data-start=""282"" data-end=""418"">Seu design trabalha o contraste de forma sutil, traduzindo a ideia de que a luz não precisa ser intensa para existir — basta permanecer.</p>
<p data-start=""420"" data-end=""552"">Uma peça delicada, pensada para acompanhar o dia a dia como um lembrete silencioso de que a luz sempre encontra espaço para brilhar.</p>
<hr data-start=""554"" data-end=""557"" />
<ul>
<li data-start=""559"" data-end=""720""><strong data-start=""559"" data-end=""582"">Detalhes do produto</strong><br data-start=""582"" data-end=""585"" />• Prata 925<br data-start=""596"" data-end=""599"" />• Design autoral USEUP!<br data-start=""622"" data-end=""625"" />• Tamanho: 18mm<br data-start=""662"" data-end=""665"" />• Pingente vendido separadamente (corrente não inclusa)</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2026/01/Joao-1-5-peca.png,"Inspirado no versículo que fala sobre a luz que brilha na escuridão, este pingente representa esperança, clareza e presença mesmo nos momentos difíceis . Seu design trabalha o contraste de forma sutil, traduzindo a ideia de que a luz não precisa ser intensa para existir — basta permanecer. Uma peça delicada, pensada para acompanhar o dia a dia como um lembrete silencioso de que a luz sempre encontra espaço para brilhar. Detalhes do produto • Prata 925 • Design autoral USEUP! • Tamanho: 18mm • Pingente vendido separadamente (corrente não inclusa)"
pingente-isaias-4110,Pingente Isaías 41:10,"<p data-start=""160"" data-end=""362"">Inspirado no versículo que revela a promessa de Deus de estar presente em todo tempo, este pingente nasce da certeza de que <strong data-start=""284"" data-end=""321"">Deus sustenta, fortalece e ampara</strong>, mesmo quando o medo tenta se aproximar.</p>
<p data-start=""364"" data-end=""511"">O design transmite segurança e constância de forma sutil, lembrando que <strong data-start=""436"" data-end=""462"">a força não vem de nós</strong>, mas da presença fiel de Deus que caminha junto.</p>
<p data-start=""513"" data-end=""615"">Uma peça pensada para acompanhar o dia a dia como um lembrete silencioso de que <strong data-start=""593"" data-end=""614"">Deus não abandona</strong>.</p>
<p>Detalhe: de uma forma bem sutil, você consegue enxergar a passagem de Jonas quando foi engolido pela Baleia.</p>
<hr data-start=""597"" data-end=""600"" />
<ul>
<li data-start=""602"" data-end=""772""><strong data-start=""602"" data-end=""625"">Detalhes do produto</strong><br data-start=""625"" data-end=""628"" />• Prata 925<br />
• Design autoral USEUP!<br data-start=""665"" data-end=""668"" />• Tamanho &#8211; 18mm<br />
&#8211; Pingente corte a laser</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2026/01/Isaias-41-10-peca.png,"Inspirado no versículo que revela a promessa de Deus de estar presente em todo tempo, este pingente nasce da certeza de que Deus sustenta, fortalece e ampara , mesmo quando o medo tenta se aproximar. O design transmite segurança e constância de forma sutil, lembrando que a força não vem de nós , mas da presença fiel de Deus que caminha junto. Uma peça pensada para acompanhar o dia a dia como um lembrete silencioso de que Deus não abandona . Detalhe: de uma forma bem sutil, você consegue enxergar a passagem de Jonas quando foi engolido pela Baleia. Detalhes do produto • Prata 925 • Design autoral USEUP! • Tamanho &#8211; 18mm &#8211; Pingente corte a laser"
pingente-isaias-46,Pingente Isaías 4:6,"<p data-start=""169"" data-end=""359"">Inspirado no versículo que fala sobre abrigo e cuidado, este pingente nasce da certeza de que <strong data-start=""263"" data-end=""281"">Deus é refúgio</strong> — presente tanto nos dias de calor intenso quanto nos momentos de tempestade.</p>
<p data-start=""361"" data-end=""515"">O design traduz acolhimento e proteção de forma silenciosa, lembrando que <strong data-start=""435"" data-end=""470"">há descanso na presença de Deus</strong>, mesmo quando tudo ao redor parece instável.</p>
<p data-start=""517"" data-end=""628"">Uma peça pensada para acompanhar o cotidiano como um lembrete constante de que <strong data-start=""596"" data-end=""627"">Deus cuida, guarda e abriga</strong>.</p>
<hr data-start=""538"" data-end=""541"" />
<p data-start=""543"" data-end=""704""><strong data-start=""543"" data-end=""566"">Detalhes do produto</strong><br data-start=""566"" data-end=""569"" />• Prata 925<br data-start=""580"" data-end=""583"" />• Design autoral USEUP!<br data-start=""606"" data-end=""609"" />• Tamanho &#8211; 18<br />
&#8211; Pingente corte a laser</p>
",https://useupvix.com.br/wp-content/uploads/2026/01/Isaias-4-6-peca.png,"Inspirado no versículo que fala sobre abrigo e cuidado, este pingente nasce da certeza de que Deus é refúgio — presente tanto nos dias de calor intenso quanto nos momentos de tempestade. O design traduz acolhimento e proteção de forma silenciosa, lembrando que há descanso na presença de Deus , mesmo quando tudo ao redor parece instável. Uma peça pensada para acompanhar o cotidiano como um lembrete constante de que Deus cuida, guarda e abriga . Detalhes do produto • Prata 925 • Design autoral USEUP! • Tamanho &#8211; 18 &#8211; Pingente corte a laser"
